file,ark,rotation,rad,dx,dy,x,y,cx,cy,unrotated,rotated
UCD_Lehmann_3318,d78p40-039,0.2,0.00349065850398866,-11,7,4022,-6014,2011,-3007,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d78p40/media/images/d78p40-039/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d78p40/media/images/d78p40-039/svc:iiif/full/full/0.2/default.jpg
UCD_Lehmann_3298,d78p40-019,0.8,0.0139626340159546,-42,28,4084,-6056,2042,-3028,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d78p40/media/images/d78p40-019/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d78p40/media/images/d78p40-019/svc:iiif/full/full/0.8/default.jpg
UCD_Lehmann_3302,d78p40-023,0.11,0.00191986217719376,-6,4,4012,-6008,2006,-3004,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d78p40/media/images/d78p40-023/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d78p40/media/images/d78p40-023/svc:iiif/full/full/0.11/default.jpg
UCD_Lehmann_3301,d78p40-022,0.28,0.00488692190558412,-15,10,4030,-6020,2015,-3010,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d78p40/media/images/d78p40-022/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d78p40/media/images/d78p40-022/svc:iiif/full/full/0.28/default.jpg
UCD_Lehmann_3176,d7p01p-001,0.33,0.00575958653158129,-18,12,4036,-6024,2018,-3012,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7p01p/media/images/d7p01p-001/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7p01p/media/images/d7p01p-001/svc:iiif/full/full/0.33/default.jpg
UCD_Lehmann_3189,d7p01p-014,0.52,0.00907571211037051,-28,19,4056,-6038,2028,-3019,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7p01p/media/images/d7p01p-014/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7p01p/media/images/d7p01p-014/svc:iiif/full/full/0.52/default.jpg
UCD_Lehmann_3178,d7p01p-003,359.98,6.28283624132919,-2,1,4004,-6002,2002,-3001,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7p01p/media/images/d7p01p-003/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7p01p/media/images/d7p01p-003/svc:iiif/full/full/359.98/default.jpg
UCD_Lehmann_3191,d7p01p-016,359.93,6.28196357670319,-4,3,4008,-6006,2004,-3003,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7p01p/media/images/d7p01p-016/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7p01p/media/images/d7p01p-016/svc:iiif/full/full/359.93/default.jpg
UCD_Lehmann_3197,d7p01p-022,0.8,0.0139626340159546,-42,28,4084,-6056,2042,-3028,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7p01p/media/images/d7p01p-022/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7p01p/media/images/d7p01p-022/svc:iiif/full/full/0.8/default.jpg
UCD_Lehmann_0407,d7sg6b-006,359.13,6.26800094268724,-46,31,4092,-6062,2046,-3031,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-006/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-006/svc:iiif/full/full/359.13/default.jpg
UCD_Lehmann_0415,d7sg6b-014,359.11,6.26765187683684,-47,31,4094,-6062,2047,-3031,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-014/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-014/svc:iiif/full/full/359.11/default.jpg
UCD_Lehmann_0405,d7sg6b-004,359.32,6.27131706826602,-36,24,4072,-6048,2036,-3024,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-004/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-004/svc:iiif/full/full/359.32/default.jpg
UCD_Lehmann_0414,d7sg6b-013,0.37,0.00645771823237902,-20,13,4040,-6026,2020,-3013,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-013/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-013/svc:iiif/full/full/0.37/default.jpg
UCD_Lehmann_0412,d7sg6b-011,0.17,0.00296705972839036,-9,6,4018,-6012,2009,-3006,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-011/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-011/svc:iiif/full/full/0.17/default.jpg
UCD_Lehmann_0410,d7sg6b-009,0.02,0.000349065850398866,-2,1,4004,-6002,2002,-3001,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-009/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-009/svc:iiif/full/full/0.02/default.jpg
UCD_Lehmann_0403,d7sg6b-002,358.79,6.26206682323046,-63,42,4126,-6084,2063,-3042,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-002/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-002/svc:iiif/full/full/358.79/default.jpg
UCD_Lehmann_0409,d7sg6b-008,359.74,6.2786474511244,-14,10,4028,-6020,2014,-3010,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-008/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-008/svc:iiif/full/full/359.74/default.jpg
UCD_Lehmann_0402,d7sg6b-001,0.78,0.0136135681655558,-41,27,4082,-6054,2041,-3027,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-001/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-001/svc:iiif/full/full/0.78/default.jpg
UCD_Lehmann_0413,d7sg6b-012,359.66,6.27725118772281,-18,12,4036,-6024,2018,-3012,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-012/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-012/svc:iiif/full/full/359.66/default.jpg
UCD_Lehmann_0404,d7sg6b-003,0.93,0.0162315620435473,-49,33,4098,-6066,2049,-3033,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-003/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-003/svc:iiif/full/full/0.93/default.jpg
UCD_Lehmann_0406,d7sg6b-005,0.76,0.0132645023151569,-40,27,4080,-6054,2040,-3027,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-005/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-005/svc:iiif/full/full/0.76/default.jpg
UCD_Lehmann_0411,d7sg6b-010,359.54,6.27515679262041,-25,16,4050,-6032,2025,-3016,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-010/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-010/svc:iiif/full/full/359.54/default.jpg
UCD_Lehmann_0408,d7sg6b-007,0.62,0.0108210413623648,-33,22,4066,-6044,2033,-3022,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-007/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7sg6b/media/images/d7sg6b-007/svc:iiif/full/full/0.62/default.jpg
UCD_Lehmann_1076,d7r592-012,359.96,6.28248717547879,-3,2,4006,-6004,2003,-3002,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-012/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-012/svc:iiif/full/full/359.96/default.jpg
UCD_Lehmann_1083,d7r592-019,359.46,6.27376052921882,-29,19,4058,-6038,2029,-3019,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-019/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-019/svc:iiif/full/full/359.46/default.jpg
UCD_Lehmann_1066,d7r592-002,359.71,6.2781238523488,-16,11,4032,-6022,2016,-3011,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-002/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-002/svc:iiif/full/full/359.71/default.jpg
UCD_Lehmann_1065,d7r592-001,359.21,6.26939720608883,-42,28,4084,-6056,2042,-3028,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-001/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-001/svc:iiif/full/full/359.21/default.jpg
UCD_Lehmann_1068,d7r592-004,359.71,6.2781238523488,-16,11,4032,-6022,2016,-3011,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-004/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-004/svc:iiif/full/full/359.71/default.jpg
UCD_Lehmann_1077,d7r592-013,359.33,6.27149160119122,-35,24,4070,-6048,2035,-3024,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-013/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-013/svc:iiif/full/full/359.33/default.jpg
UCD_Lehmann_1080,d7r592-016,359.82,6.280043714526,-10,7,4020,-6014,2010,-3007,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-016/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-016/svc:iiif/full/full/359.82/default.jpg
UCD_Lehmann_1072,d7r592-008,359.47,6.27393506214402,-28,19,4056,-6038,2028,-3019,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-008/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-008/svc:iiif/full/full/359.47/default.jpg
UCD_Lehmann_1075,d7r592-011,359.7,6.2779493194236,-16,11,4032,-6022,2016,-3011,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-011/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-011/svc:iiif/full/full/359.7/default.jpg
UCD_Lehmann_1069,d7r592-005,359.64,6.27690212187241,-19,13,4038,-6026,2019,-3013,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-005/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-005/svc:iiif/full/full/359.64/default.jpg
UCD_Lehmann_1070,d7r592-006,359.16,6.26852454146283,-44,29,4088,-6058,2044,-3029,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-006/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-006/svc:iiif/full/full/359.16/default.jpg
UCD_Lehmann_1067,d7r592-003,359.99,6.28301077425439,-1,1,4002,-6002,2001,-3001,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-003/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-003/svc:iiif/full/full/359.99/default.jpg
UCD_Lehmann_1071,d7r592-007,0.02,0.000349065850398866,-2,1,4004,-6002,2002,-3001,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-007/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-007/svc:iiif/full/full/0.02/default.jpg
UCD_Lehmann_1078,d7r592-014,359.84,6.2803927803764,-9,6,4018,-6012,2009,-3006,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-014/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7r592/media/images/d7r592-014/svc:iiif/full/full/359.84/default.jpg
UCD_Lehmann_3653,d74k53-003,359.68,6.2776002535732,-17,12,4034,-6024,2017,-3012,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-003/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-003/svc:iiif/full/full/359.68/default.jpg
UCD_Lehmann_3660,d74k53-010,359.95,6.28231264255359,-3,2,4006,-6004,2003,-3002,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-010/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-010/svc:iiif/full/full/359.95/default.jpg
UCD_Lehmann_3652,d74k53-002,359.5,6.27445866091962,-27,18,4054,-6036,2027,-3018,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-002/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-002/svc:iiif/full/full/359.5/default.jpg
UCD_Lehmann_3667,d74k53-017,359.87,6.28091637915199,-7,5,4014,-6010,2007,-3005,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-017/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-017/svc:iiif/full/full/359.87/default.jpg
UCD_Lehmann_3663,d74k53-013,359.71,6.2781238523488,-16,11,4032,-6022,2016,-3011,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-013/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-013/svc:iiif/full/full/359.71/default.jpg
UCD_Lehmann_3666,d74k53-016,0.35,0.00610865238198015,-19,13,4038,-6026,2019,-3013,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-016/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-016/svc:iiif/full/full/0.35/default.jpg
UCD_Lehmann_3658,d74k53-008,359.78,6.2793455828252,-12,8,4024,-6016,2012,-3008,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-008/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-008/svc:iiif/full/full/359.78/default.jpg
UCD_Lehmann_3651,d74k53-001,0.39,0.00680678408277788,-21,14,4042,-6028,2021,-3014,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-001/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-001/svc:iiif/full/full/0.39/default.jpg
UCD_Lehmann_3659,d74k53-009,358.95,6.26485935003365,-55,37,4110,-6074,2055,-3037,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-009/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-009/svc:iiif/full/full/358.95/default.jpg
UCD_Lehmann_3662,d74k53-012,359.69,6.2777747864984,-17,11,4034,-6022,2017,-3011,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-012/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-012/svc:iiif/full/full/359.69/default.jpg
UCD_Lehmann_3665,d74k53-015,359.68,6.2776002535732,-17,12,4034,-6024,2017,-3012,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-015/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-015/svc:iiif/full/full/359.68/default.jpg
UCD_Lehmann_3657,d74k53-007,359.07,6.26695374513604,-49,33,4098,-6066,2049,-3033,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-007/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-007/svc:iiif/full/full/359.07/default.jpg
UCD_Lehmann_3664,d74k53-014,359.66,6.27725118772281,-18,12,4036,-6024,2018,-3012,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-014/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-014/svc:iiif/full/full/359.66/default.jpg
UCD_Lehmann_3668,d74k53-018,0.2,0.00349065850398866,-11,7,4022,-6014,2011,-3007,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-018/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-018/svc:iiif/full/full/0.2/default.jpg
UCD_Lehmann_3661,d74k53-011,359.31,6.27114253534083,-36,24,4072,-6048,2036,-3024,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-011/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-011/svc:iiif/full/full/359.31/default.jpg
UCD_Lehmann_3656,d74k53-006,0.3,0.00523598775598299,-16,11,4032,-6022,2016,-3011,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-006/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-006/svc:iiif/full/full/0.3/default.jpg
UCD_Lehmann_3654,d74k53-004,0.02,0.000349065850398866,-2,1,4004,-6002,2002,-3001,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-004/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d74k53/media/images/d74k53-004/svc:iiif/full/full/0.02/default.jpg
